energy_kcal_value,energy_kj_value,carbohydrates_value,sugars_value,fat_value,saturated_fat_value,proteins_value,fiber_value,salt_value,sodium_value,nova_group,nutrition_score_fr,fruits_vegetables_nuts_estimate_from_ingredients_100g,product_code,product_name,brands,sugar_to_carb_ratio,calorie_category,sugar_category,is_ultra_processed
363.0,1494.0,5.0,1.6,31.0,3.3,18.0,35.0,0.04,0.016,1.0,-10.0,0.0,3273120027364,Graines de chia,Happy Bio,0.32,High Calories,Low Sugar,No
160.0,1189.0,18.0,10.0,6.6,4.1,3.4,2.5,0.21,0.084,3.0,7.0,0.0,3279231501007,🍚Riz au lait🥛,La Fermière,0.5555555555555556,Moderate Calories,Moderate Sugar,No
68.0,286.0,5.4,5.4,3.4,2.3,4.0,2.5,0.13,0.052,3.0,2.0,0.0,3033490699833,Activia bifidus brasse nature 125 g x 8,"Activia, Activia yoghurt nature, Danone",1.0,Low Calories,Moderate Sugar,No
407.0,1719.0,73.0,8.6,7.8,0.7,9.5,3.5,1.0,0.4,4.0,10.0,1.875,3270190007418,Petits pains grilles,Carrefour,0.1178082191780822,High Calories,Moderate Sugar,Yes
503.0,2106.0,63.0,22.0,25.0,17.0,5.6,1.9,0.9,0.36,4.0,26.0,0.0,3564700000656,sésame pavot,P'tit Déli Marque Repère,0.3492063492063492,High Calories,High Sugar,Yes
252.0,1039.0,3.0,3.0,25.0,16.0,4.5,0.0,1.0,0.4,3.0,16.0,0.0,3560070257096,Tarti'Bon Nature,Carrefour,1.0,High Calories,Low Sugar,No
26.0,1189.0,6.4,6.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,2.2,7610700603079,Infuselle Bonne Nuit,Ricola,0.9843749999999999,Low Calories,Moderate Sugar,Yes
615.0,2545.0,7.2,4.9,51.0,8.7,27.0,8.0,1.4,0.56,4.0,6.0,84.6,3168930003946,Cacahuètes grillées à sec,"Bénenuts, PepsiCo",0.6805555555555556,High Calories,Low Sugar,Yes
193.0,818.0,42.0,32.0,0.3,0.1,2.0,4.6,0.07,0.028,1.0,7.0,75.0,3502490001545,Missing,Maître Prunille,0.7619047619047619,Moderate Calories,High Sugar,No
622.0,1189.0,28.0,19.0,51.0,31.0,7.3,11.0,0.01,0.004,3.0,17.0,0.0,3700214616994,République Dominicaine 80%,Alter Eco,0.6785714285714286,High Calories,High Sugar,No
379.0,1585.0,38.0,2.2,23.0,12.0,4.6,2.5,0.96,0.384,2.0,18.0,5.46875,20068066,Blüten Honig,"Norma, toque du chef",0.05789473684210527,High Calories,Low Sugar,No
443.0,1868.0,76.6,18.6,11.3,7.6,8.1,1.3,1.16,0.464,4.0,22.0,0.0,3250390009092,Petit Beurre,Chabrior,0.2428198433420366,High Calories,High Sugar,Yes
373.0,1577.0,79.0,69.0,2.2,1.4,5.6,6.7,0.06,0.024,4.0,9.0,0.25,3700278405503,Banania Original,Banania,0.8734177215189873,High Calories,High Sugar,Yes
484.0,2027.0,58.1,1.7,23.0,2.1,8.0,6.5,0.79,0.316,4.0,7.0,10.8116666666667,8410076481764,Tortilla chips chili,"General Mills, Old El Paso",0.029259896729776247,High Calories,Low Sugar,Yes
595.0,1189.0,10.0,6.5,48.0,9.9,24.9,10.8,0.3725,0.149,1.0,7.0,100.0,8480000340313,Cacahuete Tostado 0% sal,Hacendado,0.65,High Calories,Moderate Sugar,No
379.0,1671.0,70.0,1.7,5.7,1.3,11.0,5.5,1.4,0.56,3.0,8.0,4.0,3268350120350,biscottes à la farine d\'épautre,le moulin du pivert,0.024285714285714285,High Calories,Low Sugar,No
237.0,989.0,96.0,0.0,0.0,0.0,0.0,2.5,0.03,0.012,4.0,2.0,12.1495833333333,7610700922361,Orange Menthe,Ricola,0.0,High Calories,Low Sugar,Yes
384.0,1627.0,76.0,2.0,3.0,0.4,11.0,3.8,3.6,1.44,3.0,20.0,0.0,3245414021068,Sticks et bretzels,Carrefour,0.02631578947368421,High Calories,Low Sugar,No
290.0,1203.0,87.0,0.5,8.8,5.7,0.2,2.5,1.2,0.48,4.0,13.0,0.0,4014400907902,Werthers Original Drops Sukkerfri 42g,"Conaxess trade norway, Storck",0.005747126436781609,High Calories,Low Sugar,Yes
165.0,686.0,1.1,0.8,10.0,1.7,16.0,3.2,0.52,0.208,3.0,-2.0,0.549999999999997,3259010005018,Tofou fumé au bois de hêtre,Soy,0.7272727272727273,Moderate Calories,Low Sugar,No
137.0,1189.0,3.8,3.8,9.5,6.1,9.1,2.5,0.1,0.04,3.0,5.0,0.0,20681999,Petits Suisses,Envia,1.0,Moderate Calories,Low Sugar,No
426.0,1189.0,63.4,21.4,13.6,6.4,8.8,6.5,0.17,0.068,4.0,13.0,25.0,3250392415068,Muesli Crisp 5 Fruits,Chabrior,0.33753943217665616,High Calories,High Sugar,Yes
44.0,183.0,6.1,0.6,2.0,1.3,0.3,0.0,0.69,0.276,4.0,4.0,1.8,3036812020698,creme d'asperge,Royco,0.09836065573770492,Low Calories,Low Sugar,Yes
229.0,1189.0,41.0,3.3,2.6,0.7,9.3,2.8,0.91,0.364,4.0,3.0,0.0,8412600100325,Pan de molde sin corteza,Bimbo,0.08048780487804878,High Calories,Low Sugar,Yes
350.0,1478.0,66.0,1.8,1.8,0.3,10.0,15.0,1.4,0.56,3.0,1.0,0.0,3560071014179,Tartines croustillantes au Seigle,"Carrefour BIO,Carrefour",0.027272727272727275,High Calories,Low Sugar,No
169.0,697.0,1.8,1.1,17.0,17.0,1.7,1.1,0.03,0.012,4.0,15.0,63.0,3564700351390,Lait de coco,"Marque Repère, Tables du Monde",0.6111111111111112,Moderate Calories,Low Sugar,Yes
558.0,2321.0,43.0,32.0,37.0,22.0,8.6,8.3,0.0,0.0,3.0,20.0,0.0,3760091720627,Chocolat noir Quinoa,Ethiquable,0.7441860465116279,High Calories,High Sugar,No
4.0,1189.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,4.0,0.0,0.0,5055953900117,Twinning Thé Vert Menthe,Twinings,0.0,Low Calories,Low Sugar,Yes
139.0,576.0,2.3,1.6,10.0,0.9,7.2,5.6,4.8,1.92,4.0,18.0,0.0,3560070465491,Moutarde à l'ancienne,Carrefour,0.6956521739130436,Moderate Calories,Low Sugar,Yes
320.0,1189.0,80.0,80.0,0.5,0.5,0.5,2.5,0.02,0.008,2.0,18.0,0.0,3088541001417,Miel de fleurs,Famille Michaud,1.0,High Calories,High Sugar,No
441.0,1859.0,73.0,23.0,12.0,7.1,8.6,3.5,0.75,0.3,4.0,20.0,0.0,20042905,Petit beurre,"Lidl,Sondey,Flämische Keksfabrik",0.3150684931506849,High Calories,High Sugar,Yes
204.0,852.0,0.0,0.0,12.0,2.9,24.0,0.0,0.9,0.36,3.0,1.0,12.725,3263670113815,Sardines In Extra Virgin Olive Oil,Connétable,0.0,High Calories,Low Sugar,No
20.0,1189.0,5.0,4.9,0.0,0.0,0.0,0.03,0.04,0.016,4.0,8.0,30.0,8712857005900,Aloe Vera Drink,Aloi,0.9800000000000001,Low Calories,Low Sugar,Yes
392.0,1189.0,0.0,4.1,32.0,20.0,26.0,2.5,1.9,0.76,4.0,16.0,0.0,5410396152934,Kerrygold Cheddar herzhaft,"Kerrygold, Ornua Deutschland",0.0,High Calories,High Sugar,Yes
204.0,1189.0,26.8,4.0,8.1,3.7,5.4,2.5,1.475,0.59,4.0,13.0,7.651904296875,5997523313159,Soba Cup Noodles &quot;Teriyaki&quot;,Nissin,0.14925373134328357,High Calories,Low Sugar,Yes
576.0,2401.0,52.5,52.2,36.6,21.2,8.3,2.5,0.28,0.112,4.0,33.0,0.0,5413548015552,Missing,"Ferrero, Kinder",0.9942857142857143,High Calories,High Sugar,No
318.0,1314.0,3.0,2.6,30.0,21.0,9.0,2.5,1.4,0.56,4.0,16.0,0.0,3560070789078,OUI AU BON ! Le carré crémeux,Carrefour,0.8666666666666667,High Calories,Low Sugar,Yes
77.0,1189.0,4.2,4.2,4.9,3.4,4.1,2.5,0.1,0.04,3.0,3.0,0.0,3523230039680,Yaourt au lait de chevre,soignon,1.0,Low Calories,Low Sugar,No
575.0,2391.0,42.0,37.0,41.0,17.0,8.0,4.7,0.05,0.02,4.0,25.0,20.0,3760278860498,Chocolat gianduja,Ethiquable,0.8809523809523809,High Calories,High Sugar,Yes
79.0,333.0,9.6,2.8,2.7,0.9,3.3,1.7,0.725,0.29,4.0,1.0,42.7,3166352940115,Cannelloni Ricotta et Epinards,"WW, Weight Watchers",0.2916666666666667,Low Calories,Low Sugar,Yes
249.0,1189.0,48.6,48.6,1.5,0.0,3.3,6.9,0.2,0.08,4.0,11.0,66.6666666666667,20534462,Sift Figs,"Alesto, LIDL",1.0,High Calories,High Sugar,No
26.0,111.0,6.3,6.3,0.0,0.0,0.0,2.5,0.02,0.008,4.0,11.0,5.0,5449000214829,Fanta citron 33cl,Fanta,1.0,Low Calories,Moderate Sugar,Yes
83.0,350.0,10.7,0.8,0.4,0.1,5.8,2.5,0.8,0.32,3.0,-1.0,85.1894374282434,8480000260192,Alubia Blanca,Hacendado,0.07476635514018692,Low Calories,Low Sugar,No
208.0,849.0,37.0,0.8,1.6,0.3,4.8,9.9,1.2,0.48,3.0,1.0,0.0,3564707129879,Pain complet au seigle bio,"Bio Village, Marque Repère",0.021621621621621623,High Calories,Low Sugar,No
20.0,1189.0,0.5,0.1,0.5,0.1,2.3,2.0,0.4425,0.177,3.0,-3.0,85.2791659795367,20143855,Missing,Freshona,0.2,Low Calories,Low Sugar,No
54.0,228.0,4.9,4.4,0.5,0.2,8.5,0.5,0.11,0.044,3.0,-2.0,0.0,20337223,Queso fresco batido Quark,"Lidl,Milbona",0.8979591836734694,Low Calories,Low Sugar,No
121.0,1189.0,13.9,13.5,6.1,4.0,2.4,0.5,0.0975,0.039,4.0,5.0,10.0,4056489020189,Yaourts à la grecque lit de fraise,Envia,0.9712230215827338,Moderate Calories,Moderate Sugar,Yes
662.0,2772.0,9.9,4.2,61.0,6.9,19.0,8.6,0.01,0.004,3.0,10.0,95.0,3168930161462,"Bénénuts Plaisir brut Mélange de noix amandes, noix, cajous, noisettes","BENENUTS, Plaisir brut",0.42424242424242425,High Calories,Low Sugar,No
170.0,1189.0,2.0,2.0,17.0,15.0,1.0,0.0,37.5,15.0,4.0,10.0,70.0,8851613101378,Кокосовое молоко,Aroy-D,1.0,Moderate Calories,Low Sugar,Yes
98.0,1189.0,2.8,2.8,4.5,3.0,11.5,2.5,0.001325,0.00053,3.0,-1.0,0.0,20089344,Körniger Frischkäse,"Milbona, Privatmolkerei Bechtel",1.0,Low Calories,Low Sugar,No
465.0,1949.0,59.0,39.0,22.0,5.5,6.6,2.5,0.65,0.26,4.0,24.0,4.55,3322680010818,Crêpes Chocolat x 15,Whaou !,0.6610169491525424,High Calories,High Sugar,Yes
192.0,1189.0,31.5,3.0,3.5,0.4,6.4,4.9,1.875,0.75,3.0,12.0,4.703125,4061458022040,Vollkorn-Sandwich,"Goldähren,Lieken",0.09523809523809523,Moderate Calories,Low Sugar,No
502.0,1189.0,61.3,4.5,25.8,2.1,4.3,3.7,1.3075,0.523,4.0,14.0,1.2,3250390831464,Tuiles goût salé,Bouton d'or,0.0734094616639478,High Calories,Low Sugar,Yes
388.0,1189.0,75.0,1.7,2.7,0.6,13.0,4.5,0.01,0.004,1.0,-3.0,0.0,3380380089800,Tartines Craquantes Sarrasin,Le pain des fleurs,0.022666666666666665,High Calories,Low Sugar,No
171.0,717.0,16.0,2.6,8.5,1.3,7.3,0.8,0.73,0.292,4.0,3.0,10.5025,3302748083022,Le Kebab de Poulet et sa Semoule à l'Orientale,Fleury Michon,0.1625,Moderate Calories,Low Sugar,Yes
30.5714285714286,1189.0,5.6,1.34285714285714,0.828571428571429,0.228571428571429,0.742857142857143,1.02857142857143,0.0,0.0,3.0,0.0,67.1863636363636,8480000087225,Crema verduras,HACENDADO,0.23979591836734646,Low Calories,Low Sugar,No
204.0,1189.0,0.0,4.1,12.0,2.9,24.0,2.5,0.885,0.354,3.0,1.0,12.72125,3263670127010,Sardines,Connétable,0.0,High Calories,High Sugar,No
400.0,1670.0,98.0,76.0,0.0,1.4,0.0,0.0,0.0,0.0,4.0,19.0,2.5,7610700600054,Schweizer Kräuterbonbon,Ricola,0.7755102040816326,High Calories,High Sugar,Yes
63.0,1189.0,4.6,4.6,3.6,2.4,3.1,2.5,0.3725,0.149,4.0,7.0,0.0,8410297010200,Leche entera de vaca,Central Lechera Asturiana,1.0,Low Calories,Low Sugar,No
68.0,285.0,8.3,7.8,2.0,0.4,3.5,1.3,0.17,0.068,4.0,5.0,0.0,3250391318414,Boisson soja chocolat BIO 1l,"Intermarché, Regain, Regain bio",0.9397590361445782,Low Calories,Moderate Sugar,Yes
4.0,1189.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,1.0,7.0,59.75,5021991939587,Marchand de sable,Clipper,0.0,Low Calories,Low Sugar,No
397.0,1189.0,62.0,20.0,11.0,1.9,12.0,0.4,0.3,0.12,4.0,11.0,5.5,3175681029941,Cereal Max Energy Noisette Chocolat,Isostar,0.3225806451612903,High Calories,High Sugar,Yes
93.0,1189.0,0.0,0.0,0.5,0.2,22.0,2.5,0.9825,0.393,4.0,-2.0,0.0,3165950222029,Thon entier nature,Saupiquet,0.0,Low Calories,Low Sugar,Yes
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4388810057817,Natürliches Mineralwasser still,ja!,0.0,Low Calories,Low Sugar,Yes
442.0,1843.0,42.0,35.0,23.0,4.0,12.0,9.3,0.58,0.232,4.0,7.0,99.0,5060088706046,Missing,"Nakd, nākd",0.8333333333333334,High Calories,High Sugar,Yes
32.0,1189.0,5.5,4.9,0.1,0.0,0.2,0.4,0.01,0.004,4.0,5.0,63.71875,8480000396402,Antioxidante,Hacendado,0.890909090909091,Low Calories,Low Sugar,Yes
170.0,723.0,42.0,39.0,0.0,0.0,0.0,2.5,0.0,0.0,4.0,12.0,45.0,1103086260005,Ekologisk Sylt Lingon,IKEA,0.9285714285714286,Moderate Calories,High Sugar,Yes
720.0,2960.0,0.0,0.0,80.0,23.0,0.0,0.0,0.2,0.08,4.0,11.0,0.0,20013639,Magarine,Vita D'or,0.0,High Calories,Low Sugar,Yes
447.0,1880.0,71.0,18.0,14.0,1.7,7.1,4.3,1.6,0.64,4.0,16.0,0.0,8410376016857,Digestivo 33% menos grasa,Gullón,0.2535211267605634,High Calories,High Sugar,Yes
3.0,1189.0,0.7,0.0,0.1,0.0,0.1,0.3,0.0,0.0,1.0,7.0,23.4375,3166296550432,Moulin 5 Baies,Ducros,0.0,Low Calories,Low Sugar,No
110.0,465.0,1.0,0.6,2.0,0.8,22.0,0.0,1.5,0.6,4.0,1.0,0.0450531005859375,3154230801023,HERTA Blanc Poulet Broche conservation sans nitrite x4 -140g,Herta,0.6,Moderate Calories,Low Sugar,Yes
2.0,17.0,0.5,0.5,0.0,0.0,0.16,2.5,0.0,0.0,4.0,7.0,0.0,6221048700705,Yellow Label Tea,Lipton,1.0,Low Calories,Low Sugar,No
111.0,1189.0,14.0,4.1,4.7,1.4,2.5,2.5,0.3725,0.149,4.0,4.0,0.0021093750000034,3229820783017,Nouilles de blé instantanées saveur poulet,Tien Shan,0.0,Moderate Calories,High Sugar,Yes
651.0,2679.0,7.3,6.7,61.4,57.0,7.0,20.5,0.09,0.036,1.0,11.0,100.0,4056489104254,Noix de coco râpée Belbake,"August Töpfer &amp; Co., Belbake",0.9178082191780822,High Calories,Moderate Sugar,No
332.0,1189.0,62.8,2.4,10.5,6.4,7.8,4.8,0.5,0.2,4.0,10.0,0.0,8410175003430,Corny 0% azúcar añadido,Corny,0.03821656050955414,High Calories,Low Sugar,Yes
118.0,498.0,0.3,0.3,2.7,1.0,23.0,0.3,1.4,0.56,4.0,5.0,0.0,3250390977049,Jambon sup dd csn tsr 4t 140g,Monique ranou,1.0,Moderate Calories,Low Sugar,Yes
573.0,2379.0,38.0,11.0,43.0,23.0,6.0,5.0,1.5,0.6,3.0,23.0,62.5,1302371760002,Rostad Lök,Ikea,0.2894736842105263,High Calories,Moderate Sugar,No
483.0,1189.0,53.0,3.9,23.0,14.0,10.7,10.8,4.425,1.77,3.0,32.0,0.0,20042431,Mikrowellen Popcorn salzig,McEnnedy,0.07358490566037736,High Calories,Low Sugar,No
522.0,2177.0,52.0,2.0,31.0,2.6,6.3,4.8,1.4,0.56,4.0,12.0,0.0,3497917000914,Chips saveur Aïoli,Brets,0.038461538461538464,High Calories,Low Sugar,Yes
0.0,0.0,0.0,4.1,0.0,0.0,0.0,2.5,0.0,0.0,1.0,0.0,0.0,80134091,Acqua Minerale,Ferrarelle,0.0,Low Calories,High Sugar,No
571.0,1189.0,57.7,57.1,36.3,8.0,2.1,0.0,0.0975,0.039,4.0,29.0,52.0,20016388,cacao creme,Mister Choc,0.9896013864818024,High Calories,High Sugar,Yes
79.0,1189.0,5.0,5.0,0.3,0.1,13.4,2.5,0.0975,0.039,3.0,-3.0,0.0,4061458229838,Skyr,"Aldi, Karwendel, Milsani",1.0,Low Calories,Moderate Sugar,No
631.0,1189.0,20.3,11.3,47.4,11.5,29.0,2.5,0.7375,0.295,3.0,12.0,92.0,4056489150534,Crunchy Erdnuss Butter,Lidl,0.5566502463054187,High Calories,Moderate Sugar,No
505.0,1189.0,63.0,35.0,24.0,13.0,7.7,2.6,0.48,0.192,4.0,28.0,0.0,7622210406354,Choco sticks,"Milka,Mondelez",0.5555555555555556,High Calories,High Sugar,Yes
63.0,1189.0,12.9,0.0,0.5,0.0,1.0,0.0,1725.0,690.0,3.0,6.0,74.7045454545455,20004392,Crinkle Cut Beetroot in Sweetened Vinegar,Freshona,0.0,Low Calories,Low Sugar,No
150.0,1189.0,2.5,1.2,15.0,5.0,0.8,2.5,0.00055,0.00022,4.0,5.0,11.25,8719200040595,Cremefine zum Kochen 15% Fett,Rama,0.48,Moderate Calories,Low Sugar,Yes
742.0,3053.0,0.5,0.5,82.0,50.0,0.6,2.5,0.03,0.012,4.0,19.0,0.0,4061458229326,Deutsche Markenbutter,"Aldi, Milsani",1.0,High Calories,Low Sugar,No
313.0,1311.0,11.0,11.0,29.0,21.0,2.1,2.5,0.07,0.028,4.0,19.0,0.0,3254550005054,Creme fouettée à la vanille de Madagascar,COOPERATIVE ISIGNY SAINTE MÈRE,1.0,High Calories,Moderate Sugar,Yes
349.0,1477.0,69.0,2.1,1.8,0.4,12.0,4.2,0.0,0.0,1.0,-2.0,0.0,4056489362692,Couscous moyen Golden sun,Golden sun,0.030434782608695653,High Calories,Low Sugar,No
433.0,1810.0,51.1,38.3,22.2,15.5,5.9,2.5,0.35,0.14,4.0,27.0,12.5,80602316,MixMax,Balconi,0.7495107632093932,High Calories,High Sugar,Yes
634.0,1189.0,18.0,0.3,50.0,0.1,25.0,3.1,1.11,0.444,4.0,-3.0,92.4166666666667,20166076,"Erdnussbutter, creamy","Mike Mitchell's, Penny",0.016666666666666666,High Calories,Low Sugar,Yes
121.0,1189.0,4.0,0.0,10.0,6.5,3.7,0.0,250.0,100.0,4.0,7.0,0.0,20761776,Кисело мляко по гръцка рецепта,Pilos,0.0,Moderate Calories,Low Sugar,Yes
518.0,2164.0,56.2,4.8,29.3,4.2,6.0,2.7,1.675,0.67,4.0,19.0,0.0,8410199002303,Cheetos Sticks,cheetos,0.08540925266903913,High Calories,Low Sugar,Yes
95.0,402.0,16.0,12.8,1.9,0.3,3.3,0.0,0.3,0.12,4.0,4.0,0.0,3273220076484,Dessert au soja caramel pointe de sel,Sojasun,0.8,Low Calories,Moderate Sugar,Yes
362.0,1544.0,67.2,3.2,2.0,0.3,11.8,14.0,0.775,0.31,1.0,-2.0,0.0,20978105,Tartine croustillantes,Lidl,0.047619047619047616,High Calories,Low Sugar,No
515.0,2145.0,55.0,2.5,29.0,2.9,6.5,3.8,1.2,0.48,4.0,12.0,9.18353045449294e-05,5053990167913,Hot & Spicy,"Pringles, Pringles - Kellogg",0.045454545454545456,High Calories,Low Sugar,Yes
120.0,505.0,15.0,0.3,2.5,0.3,6.7,5.5,0.01,0.004,1.0,-6.0,80.0,3017800502051,Pois chiches HVE Bien cultivés d'aucy 250g,D'aucy,0.02,Moderate Calories,Low Sugar,No
420.0,1189.0,52.0,27.0,19.0,8.0,1.0,4.0,1.0,0.4,4.0,22.0,4.18181818181818,3256549999337,Brioches barre chocolat au lait,Pitch,0.5192307692307693,High Calories,High Sugar,Yes
210.0,1189.0,7.0,1.0,17.0,1.5,6.0,2.0,0.0,0.0,1.0,-9.0,100.0,96619676811,Almond Butter,Kirkland Signature,0.14285714285714285,High Calories,Low Sugar,No
266.0,1105.0,18.6,18.3,19.0,12.3,5.1,2.5,0.475,0.19,4.0,20.0,0.0,8480000213662,Tarta de queso,Hacendado,0.9838709677419355,High Calories,High Sugar,Yes
248.0,1029.0,0.0,0.0,20.0,7.8,17.0,0.0,2.0,0.8,4.0,19.0,0.0,3154230802136,HERTA Lardons Fumés 200g,Herta,0.0,High Calories,Low Sugar,Yes
448.0,1189.0,60.1,18.0,15.9,2.0,13.0,6.0,0.3,0.12,4.0,9.0,62.3,8002190006345,Belle Buone,Galbusera,0.2995008319467554,High Calories,High Sugar,Yes
436.0,1189.0,60.3,2.7,19.8,2.1,8.7,9.0,0.9825,0.393,4.0,6.0,0.7875,8002190001616,Buoni cosi,Galbusera,0.04477611940298508,High Calories,Low Sugar,Yes
0.0,1189.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,4.0,0.0,0.0,8437008459103,Agua de bronchales,Agua de bronchales,0.0,Low Calories,Low Sugar,No
167.0,1189.0,40.0,37.0,0.5,0.1,0.6,1.5,0.03,0.012,4.0,10.0,75.0,3174061039082,Confiture 4 agrumes,Léonce Blanc,0.925,Moderate Calories,High Sugar,Yes
383.1,1601.8,42.0,1.9,20.0,9.2,6.5,1.4,1.2,0.48,4.0,18.0,6.06875,3154230600244,HERTA TARTE EN OR Pâte Feuilletée Rectangulaire 230g,"HERTA, Tarte en or",0.04523809523809524,High Calories,Low Sugar,Yes
266.0,1125.0,48.0,7.7,4.3,0.4,7.0,3.8,1.1,0.44,4.0,7.0,4.40000000000003,3228857001835,Pain de mie 100% mie harrys epaisse nature 500g,Harrys,0.16041666666666668,High Calories,Moderate Sugar,Yes
109.2,461.1,0.9,0.0,2.4,1.0,21.0,0.0,1.54,0.616,4.0,6.0,0.0,3154230810049,HERTA LE BON PARIS Jambon Fumé sans nitrite x4 - 140g,"HERTA, Le Bon Paris",0.0,Moderate Calories,Low Sugar,Yes
498.0,2085.0,63.0,12.0,22.0,1.9,8.0,3.9,0.15,0.06,3.0,6.0,11.875,3268350000324,Sablés Équilibre noisette,Le moulin du pivert,0.19047619047619047,High Calories,Moderate Sugar,No
19.0,1189.0,4.6,4.5,0.5,0.1,0.45,2.5,0.0,0.0,4.0,8.0,0.27,9000144069520,Lipton citron Ice Tea,Lipton,0.9782608695652175,Low Calories,Low Sugar,Yes
6.0,26.0,0.6,0.0,0.2,0.1,0.5,0.0,0.75,0.3,4.0,3.0,1.7,4056489511564,Caldo de pollo,Lidl,0.0,Low Calories,Low Sugar,Yes
159.0,666.0,0.1,0.4,7.8,1.5,22.2,2.5,3.0,1.2,3.0,16.0,0.0,3456700013005,Truite des Pyrénées fumée,Pêcheries Basques,4.0,Moderate Calories,Low Sugar,No
364.0,1510.0,0.5,0.5,29.0,19.0,25.0,2.5,0.8,0.32,3.0,10.0,0.0,4002468210454,Käse Grünländer Mild & Nussig Das Original,Grünländer,1.0,High Calories,Low Sugar,No
0.0,1189.0,0.0,4.1,0.0,1.4,0.0,2.5,0.3725,0.149,2.0,7.0,0.0,74305001321,Organic Apple Cider Vinegar imp,Bragg,0.0,Low Calories,High Sugar,No
307.0,1269.0,2.0,2.0,29.0,19.5,9.5,0.0,1.3,0.52,4.0,16.0,0.0,3073781176650,Kiri Bio,Kiri,1.0,High Calories,Low Sugar,Yes
555.0,1189.0,56.0,49.0,34.0,19.0,5.4,2.5,0.5,0.2,4.0,32.0,0.390625,7622210262202,Milka Oreo,Milka,0.875,High Calories,High Sugar,No
93.0,393.0,12.0,1.0,0.5,0.1,6.6,8.8,0.1,0.04,4.0,-7.0,75.0,4088600140889,Cannellini Beans in Water,Four Seasons,0.08333333333333333,Low Calories,Low Sugar,Yes
128.0,1189.0,15.0,0.5,6.0,2.8,2.5,2.5,1.2,0.48,4.0,28.0,0.0,5000237129753,-SWEET & SALTY,Butterkist,0.03333333333333333,Moderate Calories,Low Sugar,Yes
151.0,1189.0,0.0,0.0,7.8,1.6,20.4,2.5,0.9,0.36,3.0,-1.0,0.0,5000171010025,Wild Pacific Red Salmon,John West,0.0,Moderate Calories,Low Sugar,No
342.0,1432.0,51.0,10.0,3.3,0.6,16.0,33.0,0.88,0.352,3.0,3.0,0.440000000000026,8480000602367,Fibra sticks,Hacendado,0.19607843137254902,High Calories,Moderate Sugar,No
358.0,1497.0,42.0,2.5,17.0,12.0,5.6,1.3,0.85,0.34,3.0,18.0,0.425,3392590205383,Pâte Feuilletée Beurre Frais,Croustipate,0.05952380952380952,High Calories,Low Sugar,No
329.0,1189.0,81.5,80.8,0.5,0.2,0.5,0.5,0.03,0.012,2.0,19.0,0.0,369626,Clear Honey,By Sainsbury's,0.9914110429447852,High Calories,High Sugar,No
47.0,199.0,10.5,10.5,0.1,0.1,0.5,0.1,0.0,0.0,1.0,6.0,100.0,5000119010643,Orange Juice smooth from concentrate,Tesco,1.0,Low Calories,Moderate Sugar,No
441.0,1815.0,44.1,18.3,16.3,2.7,26.5,6.0,0.91,0.364,3.0,13.0,18.66083984375,4088600248783,Protein Granola Apricot & Cranberry,Harvest Morn,0.41496598639455784,High Calories,High Sugar,No
426.0,1793.0,65.0,22.0,13.0,4.4,10.0,6.2,0.05,0.02,4.0,12.0,15.3125,5010477346032,Crunchy Oat Granola Tropical Fruits,Jordans,0.3384615384615385,High Calories,High Sugar,Yes
61.0,261.0,14.4,14.4,0.0,0.0,0.0,2.5,0.0,0.0,4.0,15.0,0.0,5060466512542,Burn,Burn,1.0,Low Calories,Moderate Sugar,Yes
1.0,6.0,0.1,0.0,0.0,0.0,0.0,2.5,0.0,0.0,4.0,0.0,15.0,5060489730046,British Sparkling Spring Water Raspberries,Dash,0.0,Low Calories,Low Sugar,Yes
103.0,433.0,15.8,0.7,0.4,0.1,6.2,5.4,0.03,0.012,1.0,-4.0,75.0,4088600140865,Butter beans,Aldi,0.044303797468354424,Moderate Calories,Low Sugar,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.87,38.748,2.0,7.0,0.0,8720573392600,Sel rose,AM/63,0.0,Low Calories,Low Sugar,No
20.0,1189.0,5.0,4.0,0.0,1.4,0.0,2.5,0.45,0.18,4.0,20.0,0.0,13000006057,TOMATO KETCHUP,HEINZ,0.8,Low Calories,Low Sugar,Yes
36.0,151.0,6.4,3.1,0.8,0.4,0.5,0.4,0.69,0.276,4.0,3.0,24.0655212402344,3036815424394,Velouté tomates,ROYCO,0.484375,Low Calories,Low Sugar,Yes
32.0,136.0,5.5,5.5,0.0,0.0,1.41,2.3,0.11,0.044,3.0,-4.0,99.0,3038350032195,Panzani sce tomacouli nature bio 265g,Panzani,1.0,Low Calories,Moderate Sugar,No
204.0,1189.0,31.5,0.5,6.3,4.5,4.3,1.9,0.03,0.012,3.0,11.0,2.3,5011157888316,Tilda Coconut Basmati Rice,"Sainsbury's, Tilda",0.015873015873015872,High Calories,Low Sugar,No
140.0,1189.0,29.0,2.0,2.5,0.5,5.0,4.0,475.0,190.0,3.0,7.0,0.0,16000435094,Cheerios Original,"Cheerios,General Mills",0.06896551724137931,Moderate Calories,Low Sugar,No
